"","customer_id","spend_per_txn","spend_per_item","jan","feb","mar","apr","may","jun","jul","sep","oct","nov","dec","total_spend","mens_dept_spend","womens_dept_spend","kids_dept_spend","athletic_dept_spend","accessories_spend","recency","response","total_txns","total_items","unique_sizes","unique_depts","internet_spend","aug","tenure","retained_flag","retained_spend","cmpns","pct_response","ever_responded","opens","clicks","hhincome","hhage","hhwom","hhmen","hhkids","man_dept_buy","womens_dept_buy","kids_dept_buy","athletic_dept_buy","accessories_dept_buy","segment"
"119",1794614,39.99,29.99,0,0,0,1,0,1,0,0,0,0,0,119.97,0,59.98,0,59.99,0,4,4,3,4,1,2,0,0,18,1,54.99,14,0.285714286,1,0.088,0.007,67637,37.7,1.9,0.73,1.58,0,1,0,1,0,4
"120",1805204,48.71,25.64,1,0,0,1,1,1,0,1,0,0,1,487.14,159.97,29.99,0,297.18,0,1,15,10,19,3,4,0,1,21,0,0,22,0.681818182,1,0.042,0.005,100154,56.9,2.08,1.77,2.73,1,1,0,1,0,6
"121",1810468,39.99,17.77,0,0,0,1,0,0,1,0,1,0,0,159.97,0,69.99,21.99,67.99,0,3,3,4,9,3,5,0,0,18,1,49.99,13,0.230769231,1,0.102,0.007,69305,34,2.21,0.74,1.53,0,1,1,1,0,3
"122",1812053,34.99,34.99,0,0,0,0,0,0,0,0,1,0,0,34.99,0,34.99,0,0,0,0,0,1,1,1,1,0,0,0,1,94.98,0,0,0,0.074,0.011,45244,28.7,1.15,0.72,0.37,0,1,0,0,0,5
"123",1817361,26.99,20.24,0,0,1,0,0,0,0,1,0,0,0,80.97,0,77.98,0,0,2.99,1,5,3,4,2,3,0,1,19,1,315.51,14,0.357142857,1,0.075,0.007,89342,39.2,1.87,1.16,1.45,0,1,0,0,1,6
"124",1821484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,2,1,1,0,0,19,1,70.48,15,0.133333333,1,0.069,0.007,65993,35.4,1.95,0.75,1.53,0,0,0,0,0,1
"125",1834495,79.88,23.49,0,0,1,0,0,0,0,1,1,1,0,399.38,0,295.51,0,93.24,10.63,0,5,5,17,3,4,0,0,19,1,336.86,16,0.3125,1,0.043,0.005,100119,47.6,2.09,1.77,2.88,0,1,0,1,1,6
"126",1835787,48.74,21.66,0,0,0,0,0,0,0,1,1,0,0,194.96,0,109.97,0,84.99,0,0,0,4,9,5,3,0,1,14,0,0,7,0,0,0.062,0.007,86933,41.2,1.88,1.2,1.5,0,1,0,1,0,5
"127",1836138,42.79,11.89,0,0,0,0,1,0,0,0,0,0,0,213.94,44.08,90.89,0,75.98,2.99,2,2,5,18,7,6,75.98,1,5,1,216.14,12,0.166666667,1,0.08,0.013,85236,33.8,1.72,1.06,1.94,1,1,0,1,1,2
"128",1842250,25,12.5,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,2,1,1,2,2,1,0,1,2,1,175.96,8,0.125,1,0.057,0.007,65842,37.4,2.07,0.73,1.54,0,1,0,0,0,5
"129",1845434,33.79,11.26,0,0,1,0,1,1,0,0,0,0,0,202.73,39.99,36.84,0,117.09,8.81,5,6,6,18,5,4,0,1,19,0,0,14,0.428571429,1,0.044,0.005,103173,53.9,2.06,1.64,2.59,1,1,0,1,1,6
"130",1848408,82.48,41.24,0,0,0,1,0,0,0,0,0,0,0,82.48,82.48,0,0,0,0,6,0,1,2,2,1,0,0,6,1,94.99,2,0,0,0.058,0.009,57851,31.7,0.78,1.42,0.92,1,0,0,0,0,2
"131",1850202,31.16,23.37,0,0,0,0,1,0,0,0,0,0,0,93.47,0,37.48,0,40,15.99,5,0,3,4,3,3,0,1,14,1,63.98,4,0,0,0.061,0.009,76559,30.6,1.46,0.97,2.1,0,1,0,1,1,5
"132",1882470,67.49,44.99,0,0,0,0,1,0,0,0,0,0,0,134.97,59.99,0,0,74.98,0,5,0,2,3,1,2,0,1,14,1,122.97,8,0,0,0.058,0.009,59158,32.8,0.71,1.41,0.84,1,0,0,1,0,2
"133",1884219,61.65,46.24,0,0,0,0,0,1,1,0,0,0,0,184.96,59.99,44.99,0,79.98,0,2,3,3,4,3,3,0,1,15,1,99.99,17,0.176470588,1,0.064,0.007,69734,38.9,1.92,0.73,1.58,1,1,0,1,0,4
"134",1894414,20.33,15.25,0,0,0,0,0,0,0,1,1,0,0,60.98,0,15.99,0,44.99,0,12,1,3,4,3,2,0,0,13,0,0,14,0.071428571,1,0.094,0.007,67213,37.7,2.19,0.74,1.62,0,1,0,1,0,5
"135",1900627,38.32,38.32,0,0,0,0,1,0,1,0,0,0,0,114.97,34.99,34.99,0,44.99,0,5,1,3,3,3,3,0,0,15,1,75.99,13,0.076923077,1,0.082,0.007,66178,36,1.97,0.73,1.59,1,1,0,1,0,2
"136",1918387,26.61,9.68,0,1,0,0,0,0,0,1,1,0,1,106.45,0,89.98,0,0,16.47,1,6,4,11,2,3,0,0,12,1,49.98,17,0.352941177,1,0.066,0.01,85976,43.4,1.89,0.98,1.42,0,1,0,0,1,6
"137",1921029,35.7,19.22,0,0,1,0,1,0,0,1,1,0,0,249.88,97.65,25,54.98,0,72.25,0,3,7,13,5,4,0,0,19,1,275.92,11,0.272727273,1,0.047,0.005,98637,51,2.09,1.58,2.97,1,1,1,0,1,6
"138",1929307,52.49,17.5,0,0,0,1,0,1,0,0,0,0,0,104.98,0,104.98,0,0,0,16,1,2,6,2,1,0,0,18,0,0,13,0.076923077,1,0.064,0.007,66631,37.5,1.9,0.74,1.6,0,1,0,0,0,4
"139",1930787,7.99,4.36,0,0,1,0,0,1,0,1,1,0,1,47.94,0,10,0,0,37.94,7,9,6,11,2,2,0,0,19,1,103.47,16,0.5625,1,0.041,0.005,97908,52.3,2.04,1.97,2.95,0,1,0,0,1,6
"140",1980995,21.79,15.57,0,1,1,0,0,0,0,0,0,1,0,108.97,0,24.99,0,79.99,3.99,7,1,5,7,5,3,0,0,11,1,251.95,10,0.1,1,0.072,0.007,84108,40.6,1.74,1.2,1.44,0,1,0,1,1,5
"141",1990139,57.12,32.64,0,1,0,0,0,0,1,0,0,1,0,228.48,0,0,0,228.48,0,11,6,4,7,3,1,0,0,20,1,122.48,18,0.333333333,1,0.101,0.007,68213,33.4,1.97,0.72,1.64,0,0,0,1,0,6
"142",2018224,44.99,44.99,0,0,0,0,0,0,0,0,1,0,0,89.98,0,0,0,89.98,0,0,0,2,2,2,1,0,0,0,0,0,2,0,0,0.075,0.011,47423,25.9,1.13,0.73,0.38,0,0,0,1,0,1
"143",2135923,5.33,5.33,0,0,0,0,1,0,0,0,0,0,0,15.99,0,0,15.99,0,0,5,1,3,3,1,1,0,0,5,1,4.98,2,0.5,1,0.077,0.007,67078,35.3,2.04,0.71,1.56,0,0,1,0,0,3
"144",2136177,65.11,37.21,0,0,1,0,0,0,0,0,0,0,1,260.44,54.99,0,0,205.45,0,7,6,4,7,5,3,0,1,19,0,0,12,0.5,1,0.09,0.007,66290,38.6,1.9,0.72,1.65,1,0,0,1,0,6
"145",2156322,46.39,28.99,0,0,0,0,0,1,0,1,0,0,1,231.94,84.98,0,35.8,111.16,0,1,6,5,8,5,3,0,1,16,1,100.45,14,0.428571429,1,0.076,0.007,65733,36.5,2.17,0.71,1.52,1,0,1,1,0,6
"146",2307028,39.16,23.49,0,0,1,1,0,0,0,0,0,0,0,117.47,0,72.48,0,44.99,0,6,1,3,5,1,2,0,0,18,1,127.96,12,0.083333333,1,0.092,0.007,69872,35.2,2.14,0.73,1.6,0,1,0,1,0,5
"147",2339938,61.24,40.82,0,0,1,0,0,0,1,0,0,0,0,122.47,0,62.48,0,59.99,0,15,1,2,3,1,2,0,0,19,0,0,7,0.142857143,1,0.079,0.007,68418,33.6,1.9,0.72,1.57,0,1,0,1,0,5
"148",2369394,78.74,39.37,0,0,0,1,0,0,0,0,0,0,0,157.48,0,107.48,0,50,0,2,1,2,4,1,2,0,1,6,1,69.98,8,0.125,1,0.102,0.007,66210,38.9,2.08,0.72,1.61,0,1,0,1,0,5
"149",2373707,43.32,14.44,0,0,0,0,0,0,0,0,1,0,0,129.97,0,99.98,0,0,29.99,0,0,3,9,3,3,0,0,0,1,158.45,0,0,0,0.059,0.009,74322,29.9,1.22,0.82,1.82,0,1,0,0,1,5
"150",2378670,51.58,23.45,0,0,1,0,0,1,0,0,0,1,1,257.92,0,109.97,23.34,113.62,10.99,10,7,5,11,5,5,0,0,19,1,34.99,19,0.368421053,1,0.046,0.005,99849,55.8,1.98,1.77,2.82,0,1,1,1,1,6
"152",2430973,24.66,8.22,0,0,0,0,0,0,0,1,1,0,0,73.97,0,0,57.98,15.99,0,1,1,3,9,4,3,0,1,12,1,144.16,9,0.111111111,1,0.097,0.007,68270,33.8,2.08,0.73,1.59,0,0,1,1,0,3
"153",2444977,67.24,20.17,0,1,1,0,0,1,1,0,0,0,1,403.42,0,8.46,0,381.05,13.91,2,9,6,20,4,3,0,1,20,0,0,18,0.5,1,0.045,0.006,100108,57.9,2.06,1.82,2.98,0,1,0,1,1,6
"154",2447884,62.24,17.78,0,0,1,0,0,0,0,0,0,0,1,124.47,0,113.78,0,0,10.69,10,3,2,7,4,3,0,0,19,0,0,12,0.25,1,0.051,0.008,81122,37,1.9,1.1,1.46,0,1,0,0,1,6
"155",2449221,33.59,20.99,0,0,0,1,0,1,0,0,0,0,1,167.93,76.36,81.97,0,0,9.6,6,5,5,8,4,4,0,0,16,0,0,16,0.3125,1,0.06,0.01,80836,43.5,1.82,0.85,1.45,1,1,0,0,1,6
"156",2450504,37.06,27.8,0,1,1,1,1,1,1,0,0,0,0,333.57,54.99,42.49,0,236.09,0,3,5,9,12,3,3,0,0,20,1,79.99,20,0.25,1,0.044,0.006,108244,58.4,2.18,1.85,2.5,1,1,0,1,0,6
"157",2467814,99.98,49.99,0,0,0,0,0,1,0,0,0,0,0,99.98,0,0,0,99.98,0,16,2,1,2,1,1,0,0,16,0,0,12,0.166666667,1,0.068,0.007,69105,35.9,2.13,0.72,1.63,0,0,0,1,0,4
"158",2473470,29.37,13.05,0,0,0,0,0,0,1,1,0,0,0,117.47,0,122.05,0,92.9,0,1,4,4,9,2,3,0,0,15,1,34.48,10,0.4,1,0.078,0.007,68927,37.5,1.99,0.71,1.54,0,1,0,1,0,6
"159",2496771,30,16.66,0,1,1,0,0,0,0,1,0,0,1,149.98,69.99,79.99,0,0,0,1,3,5,9,5,2,0,0,10,1,361.42,13,0.230769231,1,0.081,0.007,65133,33.8,2.19,0.7,1.5,1,1,0,0,0,6
"160",2555694,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,2,1,1,0,0,19,1,104.97,8,0.125,1,0.076,0.007,65277,33.9,1.99,0.71,1.55,0,0,0,0,0,1
"161",2565381,50.88,26.94,0,0,1,1,0,1,0,1,0,0,0,457.9,149.96,43.52,0,264.42,0,1,12,9,17,4,3,0,1,19,1,154.57,18,0.666666667,1,0.047,0.005,113585,49.2,2.21,1.77,3.09,1,1,0,1,0,6
"165",2609816,39.99,26.66,0,0,0,1,0,1,0,0,0,0,0,79.98,79.98,0,0,0,0,6,1,2,3,2,2,0,0,16,1,39.99,8,0.125,1,0.094,0.007,67679,33.2,2.09,0.7,1.54,1,0,0,0,0,1
"166",2610926,15,7.5,0,0,1,0,0,0,0,0,0,0,0,15,0,15,0,0,0,19,1,1,2,2,1,0,0,19,1,59.99,6,0.166666667,1,0.076,0.007,69448,33,2.21,0.71,1.62,0,1,0,0,0,4
"167",2627081,52.9,22.67,1,0,1,0,1,0,0,1,0,0,0,317.42,22.61,17.5,0,238.77,38.54,2,10,6,14,6,4,0,1,21,1,104.98,18,0.555555556,1,0.047,0.005,101124,59.1,2.12,1.59,2.51,1,1,0,1,1,5
"168",2640937,34.66,17.33,0,0,0,0,0,0,1,0,0,0,0,103.97,0,59.98,0,31.99,12,3,3,3,6,4,3,0,1,14,1,141.95,9,0.333333333,1,0.058,0.008,82586,40.3,1.78,1.05,1.48,0,1,0,1,1,6
"169",2646859,39.99,39.99,0,0,0,0,0,0,0,0,0,1,0,39.99,0,39.99,0,0,0,11,2,1,1,1,1,0,0,11,0,0,13,0.153846154,1,0.074,0.007,66820,38.9,2.14,0.73,1.58,0,1,0,0,0,6
"170",2690815,34.99,34.99,0,0,0,0,0,0,0,0,0,0,0,34.99,0,0,0,0,34.99,14,0,1,1,1,1,0,1,14,0,0,2,0,0,0.059,0.009,71861,30.3,1.17,0.9,2,0,0,0,0,1,5
"171",2692125,35,35,1,0,0,1,0,0,0,0,0,0,0,69.99,0,69.99,0,0,0,9,3,2,2,2,1,0,0,18,1,37.48,15,0.2,1,0.076,0.007,69221,37.1,1.92,0.73,1.57,0,1,0,0,0,1
"172",2702656,54.65,24.29,0,0,1,0,0,1,1,0,1,0,0,218.61,27.49,64.99,0,126.13,0,0,3,4,9,4,4,0,0,15,1,232.94,4,0.75,1,0.06,0.007,65186,35.5,1.93,0.73,1.56,1,1,0,1,0,7
"173",2710859,59.24,29.62,0,0,0,0,1,1,0,0,1,1,0,236.95,114.98,0,0,129.97,0,4,4,4,8,3,5,0,0,12,1,168.94,14,0.285714286,1,0.066,0.007,68121,37.9,2.04,0.71,1.55,1,0,0,1,0,6
"174",2714352,98.73,32.91,0,0,0,0,1,0,0,0,0,0,0,197.46,0,197.46,0,0,0,2,2,2,6,1,1,0,1,17,1,153.46,6,0.333333333,1,0.057,0.007,68146,34.8,2.15,0.73,1.54,0,1,0,0,0,6
"175",2717121,24.32,18.24,1,0,1,0,0,0,0,0,0,1,0,72.97,0,32.5,0,39.99,0.48,7,4,3,4,3,3,0,0,21,0,0,17,0.235294118,1,0.051,0.008,85513,38.7,1.85,1.15,1.48,0,1,0,1,1,5
"176",2726631,3,1.36,1,0,0,0,1,0,0,1,1,0,0,15,15,0,0,-7.11e-15,0,5,2,5,11,2,4,0,0,21,1,71.98,10,0.2,1,0.057,0.007,67436,38.5,2.08,0.71,1.64,1,0,0,0,0,7
"177",2756961,17.5,10,0,0,0,1,1,0,0,0,0,0,0,69.99,0,10,0,59.99,0,14,1,4,7,3,3,0,1,18,1,64.99,9,0.111111111,1,0.091,0.007,69715,35,2.05,0.72,1.51,0,1,0,1,0,7
"178",2760080,13.75,11,0,0,0,0,1,0,1,0,0,0,1,55,0,55,0,0,0,3,4,4,5,1,1,0,0,10,1,0,5,0.8,1,0.073,0.007,69775,38.9,2.05,0.73,1.5,0,1,0,0,0,5
"179",2780988,48.73,24.37,0,0,1,0,0,1,0,0,0,0,0,194.93,0,64.32,0,114.63,15.98,2,2,4,8,3,3,0,1,16,1,98.77,8,0.25,1,0.063,0.008,79920,39.8,1.71,0.98,1.49,0,1,0,1,1,6
"180",2810742,54.99,36.66,0,0,0,1,0,0,0,0,0,0,1,109.97,61.57,0,0,28.41,19.99,10,2,2,3,3,3,0,0,18,1,50.48,11,0.181818182,1,0.063,0.006,81680,38.8,1.72,1.17,1.47,1,0,0,1,1,4
"181",2827792,40.15,20.08,0,0,1,0,0,0,0,0,0,0,1,240.92,0,169.95,0,64.98,5.99,7,5,6,12,3,3,0,1,14,1,107.48,17,0.294117647,1,0.05,0.005,99066,55.2,2.1,1.53,2.41,0,1,0,1,1,2
"182",2828488,89.98,44.99,0,0,1,0,0,0,0,0,0,0,0,89.98,89.98,0,0,0,0,19,1,1,2,1,1,0,0,19,0,0,11,0.090909091,1,0.101,0.007,67882,34.8,2.21,0.73,1.6,1,0,0,0,0,6
"184",2839064,27.03,12.01,0,0,0,0,0,1,0,0,0,1,1,108.12,0,19.99,0,49.99,38.14,4,5,4,9,3,4,0,0,11,0,0,19,0.263157895,1,0.057,0.01,91756,36.6,1.8,0.99,1.44,0,1,0,1,1,2
"185",2841662,17.47,6.99,0,1,0,0,0,0,0,0,0,0,1,34.93,0,15,0,49.99,0,10,4,2,5,3,4,0,0,20,1,0,15,0.266666667,1,0.06,0.007,68211,37.3,1.96,0.73,1.51,0,1,0,1,0,6
"186",2850163,34.99,34.99,0,0,0,0,0,1,0,0,0,0,0,69.98,0,0,0,69.98,0,4,0,2,2,2,1,0,1,14,0,0,7,0,0,0.07,0.01,47158,28.1,1.08,0.7,0.31,0,0,0,1,0,6
"187",2856944,20,20,1,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,9,0,1,1,1,1,0,0,9,0,0,5,0,0,0.066,0.01,49728,26.9,1.12,0.75,0.34,0,1,0,0,0,4
"188",2858423,119.98,59.99,1,0,0,0,0,0,0,0,0,0,0,119.98,0,0,0,119.98,0,21,1,1,2,1,1,0,0,21,0,0,9,0.111111111,1,0.075,0.007,67537,37.7,2.08,0.74,1.53,0,0,0,1,0,7
"189",2858432,82.48,41.24,0,0,0,0,0,0,0,0,0,1,0,82.48,0,17.49,0,64.99,0,11,0,1,2,2,2,0,0,11,1,52.48,2,0,0,0.074,0.01,47756,28.5,1.08,0.71,0.39,0,1,0,1,0,7
"190",2866816,57.49,57.49,0,0,1,1,0,0,0,0,0,0,0,114.98,54.99,0,0,59.99,0,7,1,2,2,2,2,0,0,18,1,59.99,14,0.071428571,1,0.08,0.007,69437,36.9,2.22,0.73,1.55,1,0,0,1,0,5
"192",2894625,50.65,30.39,1,0,0,1,0,1,0,0,0,0,0,151.95,0,104.97,0,34.99,11.99,6,5,3,5,3,3,0,0,16,1,27.99,14,0.357142857,1,0.064,0.01,93971,38.7,1.73,0.89,1.43,0,1,0,1,1,2
"193",2909002,37.49,21.42,0,1,1,1,0,0,0,0,0,1,0,299.91,34.99,52.48,48.48,147.98,15.98,6,5,8,14,6,5,0,1,14,1,285.31,16,0.3125,1,0.049,0.005,114420,47,2.14,2,2.68,1,1,1,1,1,7
"195",2957683,39.98,17.77,0,1,0,0,1,1,0,1,0,0,0,159.93,0,0,0,145.79,14.14,13,3,4,9,4,2,0,0,20,0,0,9,0.333333333,1,0.064,0.011,81542,40.1,1.75,1.13,1.47,0,0,0,1,1,6
"196",2969083,66.49,44.32,0,0,0,1,0,0,0,0,0,0,0,132.97,0,0,0,132.97,0,14,2,2,3,1,1,0,1,18,0,0,10,0.2,1,0.085,0.007,65436,38.2,1.9,0.72,1.63,0,0,0,1,0,4
"197",2972366,24.78,14.16,1,1,1,1,1,0,1,0,0,0,0,297.4,154.12,104.95,0,38.33,0,5,7,12,21,5,4,0,1,19,1,124.97,20,0.35,1,0.049,0.005,105499,56,2.06,1.82,2.73,1,1,0,1,0,1
"198",2986230,47.49,15.83,0,0,0,0,0,1,0,0,0,0,0,94.98,74.99,19.99,0,0,0,4,0,2,6,2,2,0,0,4,0,0,1,0,0,0.058,0.01,55684,33.4,0.96,1.41,0.83,1,1,0,0,0,6
"199",3008681,81.98,31.53,1,0,1,0,0,1,0,0,0,0,1,409.89,0,0,0,404.9,4.99,4,8,5,13,5,2,0,1,21,1,175.95,19,0.421052632,1,0.048,0.005,113460,56.5,2.14,1.85,2.6,0,0,0,1,1,4
"200",3017511,69.99,23.33,0,0,0,0,0,1,0,0,0,0,0,69.99,0,0,0,49.99,20,16,0,1,3,2,3,0,0,16,1,39.99,6,0,0,0.053,0.009,76572,29.3,1.26,0.86,2.21,0,0,0,1,1,6
"201",3022155,82.23,27.41,1,0,1,0,0,0,0,0,0,0,0,164.46,0,0,0,159.96,0,9,4,2,6,2,2,164.46,0,19,0,0,15,0.266666667,1,0.08,0.017,88527,36.4,1.64,0.67,2.37,0,0,0,1,0,4
"202",3023356,41.73,16.69,0,0,1,0,1,0,0,0,0,0,0,83.46,0,0,54.98,20,8.48,17,5,2,5,3,3,0,0,19,0,0,15,0.333333333,1,0.047,0.005,107877,45.4,2.23,1.67,3.02,0,0,1,1,1,7
"203",3024544,38.99,24.37,0,0,1,0,1,0,0,0,1,0,0,194.95,84.98,59.99,0,0,49.98,5,4,5,8,3,3,0,0,19,0,0,18,0.222222222,1,0.063,0.009,87260,41.9,1.87,1.11,1.41,1,1,0,0,1,6
"204",3031480,42.99,28.66,0,0,0,0,1,0,0,0,0,1,0,85.98,0,85.98,0,0,0,5,2,2,3,2,1,0,0,11,0,0,11,0.181818182,1,0.097,0.007,67476,38.4,1.99,0.71,1.64,0,1,0,0,0,2
"205",3095073,50,50,0,0,0,0,0,0,0,0,0,0,1,99.99,0,0,0,99.99,0,10,1,2,2,2,1,0,1,14,1,140.96,5,0.2,1,0.061,0.008,77612,40.5,1.95,1.02,1.48,0,0,0,1,0,5
"206",3145343,38.49,14.8,1,1,1,0,0,0,0,0,0,0,1,192.46,0,25,49.99,109.98,7.49,7,0,5,13,4,4,0,0,10,1,24.99,8,0,0,0.049,0.005,105287,53.4,1.95,1.56,2.42,0,1,1,1,1,1
"207",3155950,79.98,39.99,0,0,0,0,1,0,0,0,0,0,0,79.98,0,0,29.99,49.99,0,5,0,1,2,2,2,0,0,5,0,0,2,0,0,0.056,0.009,82479,30.5,1.36,0.87,1.87,0,0,1,1,0,7
"208",3199381,14.58,8.75,0,0,0,0,0,0,1,1,0,0,0,87.48,0,87.48,0,0,0,3,1,6,10,3,2,0,1,14,1,59.99,16,0.0625,1,0.083,0.007,68717,38,2.11,0.74,1.57,0,1,0,0,0,3
"209",3273183,28.99,19.33,0,1,0,1,0,0,0,0,0,0,0,57.98,0,20,0,30.92,7.06,6,1,2,3,3,3,0,0,20,1,50.98,10,0.1,1,0.065,0.01,94576,40.6,1.99,1.1,1.43,0,1,0,1,1,5
"210",3279084,66.23,26.49,0,1,0,1,0,0,0,0,0,0,0,132.46,127.78,0,0,0,4.68,8,1,2,5,3,3,0,0,18,1,54.99,13,0.076923077,1,0.071,0.01,91182,44.1,1.82,0.92,1.45,1,0,0,0,1,5
"211",3279490,26.11,11.61,0,1,0,0,0,0,1,0,0,0,1,104.45,49.99,19.99,0,34.99,49.48,3,0,4,9,4,6,0,0,20,1,237.94,5,0,0,0.059,0.01,78746,43.1,1.73,1.19,1.5,1,1,0,1,1,2
"212",3283501,49.98,24.99,0,1,1,0,0,0,0,0,0,0,0,99.96,0,50.41,0,39.99,9.56,19,1,2,4,2,3,0,0,20,0,0,6,0.166666667,1,0.069,0.009,81910,35.4,1.71,1.06,1.41,0,1,0,1,1,2
"213",3394538,99.97,12.5,0,0,0,0,1,0,0,0,0,0,0,99.97,0,79.98,0,74.99,0,17,0,1,8,2,3,0,0,17,0,0,2,0,0,0.065,0.01,47613,27.9,1.07,0.71,0.4,0,1,0,1,0,5
"214",3394660,29.99,29.99,0,0,0,0,0,1,0,0,0,0,0,29.99,0,0,0,29.99,0,16,1,1,1,1,1,0,0,16,0,0,8,0.125,1,0.099,0.007,65016,34.2,2.15,0.72,1.65,0,0,0,1,0,5
"215",3417247,32.49,32.49,0,0,0,0,0,1,0,0,0,0,1,64.98,0,29.99,0,0,34.99,10,2,2,2,1,2,0,0,16,0,0,10,0.2,1,0.058,0.006,86554,44.7,1.7,1.33,1.41,0,1,0,0,1,4
"216",3424924,34.82,11.08,1,0,0,0,0,1,0,1,0,0,0,243.77,0,19.37,22.99,114.98,86.43,4,3,7,22,6,5,0,0,21,1,0,19,0.157894737,1,0.045,0.006,111121,52.6,2.05,1.86,3.03,0,1,1,1,1,4
"217",3452543,64.99,64.99,0,0,0,0,0,0,1,0,0,0,0,64.99,64.99,0,0,0,0,3,0,1,1,1,1,0,0,3,0,0,3,0,0,0.058,0.01,56630,34.4,0.87,1.42,0.97,1,0,0,0,0,7
"218",3517004,24.12,15.5,0,0,1,1,1,0,0,1,0,1,0,217.06,59.99,78.62,66.97,0,11.48,5,6,9,14,6,4,0,0,13,1,117.48,14,0.428571429,1,0.046,0.005,101618,52.5,2.18,1.89,2.82,1,1,1,0,1,2
"219",3554101,120.73,48.29,0,0,0,1,0,0,0,0,0,0,0,241.45,0,16.49,0,224.96,0,6,1,2,5,4,2,0,1,14,0,0,8,0.125,1,0.063,0.007,66491,36.1,2.17,0.73,1.54,0,1,0,1,0,6
"220",3560366,71.24,47.49,1,0,0,0,0,0,0,0,0,0,0,142.47,39.99,0,0,102.48,0,9,2,2,3,2,2,0,1,14,0,0,11,0.181818182,1,0.075,0.007,68457,34.9,2.18,0.72,1.54,1,0,0,1,0,5
"221",3560948,50.3,33.54,0,1,0,0,0,0,0,1,0,0,0,201.21,0,26.25,0,164.97,9.99,8,2,4,6,5,3,0,0,20,1,65.98,12,0.166666667,1,0.071,0.009,75284,36.2,1.91,1.1,1.44,0,1,0,1,1,7
"222",3580856,56.65,28.33,1,0,1,0,0,0,0,0,0,0,0,169.96,0,109.97,0,59.99,0,19,1,3,6,1,2,0,0,21,0,0,10,0.1,1,0.091,0.007,68967,37,2.18,0.72,1.62,0,1,0,1,0,5
"223",3583942,33.79,20.28,0,1,0,0,0,0,0,0,1,0,0,202.75,0,101.01,0,101.74,0,2,4,6,10,4,3,0,1,20,1,58.37,15,0.266666667,1,0.102,0.007,65034,35.5,1.89,0.74,1.54,0,1,0,1,0,7
"224",3616690,59.15,44.37,0,0,1,0,0,0,1,0,1,0,0,177.46,0,177.46,0,0,0,3,6,3,4,1,1,0,0,19,1,119.98,20,0.3,1,0.088,0.007,65512,35.3,2.04,0.75,1.54,0,1,0,0,0,6
"225",3679970,65.23,21.74,0,0,0,0,1,0,0,1,0,0,0,130.45,0,0,0,122.48,7.97,13,1,2,6,4,2,0,0,17,0,0,14,0.071428571,1,0.052,0.01,88897,43.5,1.96,0.9,1.46,0,0,0,1,1,6
"226",3685240,32.99,13.19,0,0,1,0,0,0,0,0,0,0,1,65.97,11.49,0,0,45.99,8.49,10,5,2,5,2,4,0,0,19,1,144.97,16,0.3125,1,0.068,0.011,92111,38.6,1.84,1.31,1.4,1,0,0,1,1,1
"227",3687550,62.99,21,0,0,0,1,0,0,0,0,0,0,0,62.99,0,44.99,0,0,18,18,1,1,3,2,2,0,0,18,0,0,8,0.125,1,0.072,0.007,88864,36.2,1.99,1.09,1.41,0,1,0,0,1,6
"228",3708520,44.99,44.99,1,0,0,1,0,0,0,0,1,0,0,134.97,0,84.98,0,49.99,0,0,1,3,3,1,2,0,0,21,0,0,7,0.142857143,1,0.064,0.011,84820,35.6,1.83,1.11,1.46,0,1,0,1,0,5
"229",3846433,49.49,29.69,1,0,1,0,0,0,0,0,0,0,0,148.47,0,20,0,128.47,0,2,2,3,5,3,2,0,1,21,1,157.96,13,0.153846154,1,0.094,0.007,65341,34.6,1.98,0.74,1.63,0,1,0,1,0,7
"230",3857099,51.3,29.32,1,0,1,1,1,0,0,1,0,0,1,410.43,199.87,74.74,19.99,99.59,16.24,1,10,8,14,4,5,0,1,21,1,227.17,15,0.666666667,1,0.045,0.005,95079,56.6,2.01,1.95,2.93,1,1,1,1,1,7
"231",3864274,10.49,8.39,1,0,0,1,0,0,1,1,1,0,1,83.94,0,52.98,24.99,0,5.97,6,11,8,10,4,3,0,0,21,1,77.18,18,0.611111111,1,0.047,0.005,99099,46.7,2.17,1.86,3.04,0,1,1,0,1,6
"232",3866134,85.98,42.99,1,0,0,0,0,0,0,0,0,0,0,85.98,0,79.99,0,0,5.99,9,1,1,2,2,2,0,0,9,1,229.94,12,0.083333333,1,0.053,0.008,91203,43.4,1.78,1.02,1.44,0,1,0,0,1,6
"233",3878404,61.92,27.09,0,0,1,0,1,1,0,0,1,0,1,433.42,164.97,89.99,0,133.97,44.49,4,5,7,16,5,4,0,1,17,1,89.98,11,0.454545455,1,0.044,0.005,105867,56.7,2.23,1.81,2.99,1,1,0,1,1,7
"234",3890507,34.99,34.99,0,0,0,1,0,0,0,0,0,0,0,34.99,0,34.99,0,0,0,6,0,1,1,1,1,0,0,6,0,0,4,0,0,0.066,0.011,49482,27.2,1.14,0.74,0.31,0,1,0,0,0,6
